Name Surname ND1 ND2 ND3 ND4 ND5 Exam
Vardas3417 Pavarde3417 5 4 4 6 6 10
Vardas3418 Pavarde3418 2 6 5 2 8 5
Vardas3419 Pavarde3419 2 7 6 4 1 5
Vardas3420 Pavarde3420 4 7 7 2 10 10
Vardas3421 Pavarde3421 3 2 7 3 2 2
Vardas3422 Pavarde3422 4 3 3 5 8 6
Vardas3423 Pavarde3423 4 1 6 5 8 2
Vardas3424 Pavarde3424 7 6 10 4 5 4
Vardas3425 Pavarde3425 4 10 6 10 1 9
Vardas3426 Pavarde3426 8 10 1 1 10 2
Vardas3427 Pavarde3427 5 10 5 9 4 6
Vardas3428 Pavarde3428 1 2 3 1 6 7
Vardas3429 Pavarde3429 2 9 4 4 4 4
Vardas3430 Pavarde3430 1 8 8 5 6 4
Vardas3431 Pavarde3431 1 8 8 8 4 7
Vardas3432 Pavarde3432 5 3 5 6 10 8
Vardas3433 Pavarde3433 10 5 1 9 3 4
Vardas3434 Pavarde3434 9 8 8 2 4 1
Vardas3435 Pavarde3435 6 3 3 4 3 5
Vardas3436 Pavarde3436 4 7 2 4 10 5
Vardas3437 Pavarde3437 5 9 4 9 1 4
Vardas3438 Pavarde3438 2 6 7 10 6 2
Vardas3439 Pavarde3439 1 9 8 1 6 6
Vardas3440 Pavarde3440 8 8 3 8 1 10
Vardas3441 Pavarde3441 5 4 5 1 1 7
Vardas3442 Pavarde3442 3 3 2 4 4 7
Vardas3443 Pavarde3443 8 9 1 1 8 1
Vardas3444 Pavarde3444 2 6 3 2 1 5
Vardas3445 Pavarde3445 9 5 9 9 8 3
Vardas3446 Pavarde3446 4 1 4 1 6 4
Vardas3447 Pavarde3447 9 1 1 9 5 6
Vardas3448 Pavarde3448 10 10 2 8 10 6
Vardas3449 Pavarde3449 3 4 6 7 10 2
Vardas3450 Pavarde3450 4 8 1 4 2 9
Vardas3451 Pavarde3451 4 7 10 9 10 3
Vardas3452 Pavarde3452 1 6 1 1 6 5
Vardas3453 Pavarde3453 4 4 9 9 9 5
Vardas3454 Pavarde3454 10 7 6 9 8 9
Vardas3455 Pavarde3455 3 5 5 5 9 4
Vardas3456 Pavarde3456 8 4 7 8 1 2
Vardas3457 Pavarde3457 8 4 3 7 6 9
Vardas3458 Pavarde3458 7 3 7 3 10 5
Vardas3459 Pavarde3459 9 10 9 6 6 2
Vardas3460 Pavarde3460 1 10 4 10 3 10
Vardas3461 Pavarde3461 6 4 1 10 2 1
Vardas3462 Pavarde3462 10 10 1 5 4 8
Vardas3463 Pavarde3463 10 1 7 2 8 5
Vardas3464 Pavarde3464 3 1 6 6 6 3
Vardas3465 Pavarde3465 4 6 6 2 9 3
Vardas3466 Pavarde3466 2 5 2 1 4 8
Vardas3467 Pavarde3467 5 6 3 4 1 2
Vardas3468 Pavarde3468 4 6 1 5 5 9
Vardas3469 Pavarde3469 1 1 9 9 5 10
Vardas3470 Pavarde3470 4 7 8 1 5 5
Vardas3471 Pavarde3471 7 3 1 1 10 4
Vardas3472 Pavarde3472 8 2 2 10 9 1
Vardas3473 Pavarde3473 6 5 5 2 8 6
Vardas3474 Pavarde3474 3 6 7 1 5 2
Vardas3475 Pavarde3475 2 10 10 7 6 1
Vardas3476 Pavarde3476 2 8 3 3 3 1
Vardas3477 Pavarde3477 8 8 9 7 9 2
Vardas3478 Pavarde3478 1 3 5 3 6 4
Vardas3479 Pavarde3479 5 5 6 4 1 9
Vardas3480 Pavarde3480 6 5 6 9 9 9
Vardas3481 Pavarde3481 8 6 2 8 3 4
Vardas3482 Pavarde3482 2 7 9 2 7 3
Vardas3483 Pavarde3483 1 3 4 6 9 4
Vardas3484 Pavarde3484 1 2 4 1 7 7
Vardas3485 Pavarde3485 6 4 4 1 10 1
Vardas3486 Pavarde3486 2 2 9 1 4 8
Vardas3487 Pavarde3487 5 3 1 10 3 6
Vardas3488 Pavarde3488 10 3 3 8 3 4
Vardas3489 Pavarde3489 7 9 2 5 5 7
Vardas3490 Pavarde3490 1 2 4 6 1 3
Vardas3491 Pavarde3491 4 2 2 9 3 8
Vardas3492 Pavarde3492 5 3 2 5 9 3
Vardas3493 Pavarde3493 4 5 2 2 9 3
Vardas3494 Pavarde3494 4 1 2 4 1 7
Vardas3495 Pavarde3495 2 1 3 4 1 7
Vardas3496 Pavarde3496 1 7 3 5 7 6
Vardas3497 Pavarde3497 10 10 10 5 4 6
Vardas3498 Pavarde3498 3 9 2 9 2 10
Vardas3499 Pavarde3499 4 1 5 7 7 1
Vardas3500 Pavarde3500 2 3 9 1 3 3
Vardas3501 Pavarde3501 9 4 8 2 9 3
Vardas3502 Pavarde3502 10 10 6 8 9 7
Vardas3503 Pavarde3503 4 3 8 2 8 8
Vardas3504 Pavarde3504 8 2 7 9 3 3
Vardas3505 Pavarde3505 5 3 7 2 6 1
Vardas3506 Pavarde3506 1 5 5 2 5 6
Vardas3507 Pavarde3507 10 5 10 4 6 3
Vardas3508 Pavarde3508 1 10 7 5 8 3
Vardas3509 Pavarde3509 9 2 6 9 8 6
Vardas3510 Pavarde3510 4 5 2 6 2 8
Vardas3511 Pavarde3511 5 4 3 1 7 6
Vardas3512 Pavarde3512 4 10 8 1 6 1
Vardas3513 Pavarde3513 5 2 9 6 1 6
Vardas3514 Pavarde3514 7 3 7 9 3 6
Vardas3515 Pavarde3515 7 2 8 7 4 8
Vardas3516 Pavarde3516 2 5 3 10 8 5
Vardas3517 Pavarde3517 1 2 2 3 10 1
Vardas3518 Pavarde3518 1 10 7 5 6 6
Vardas3519 Pavarde3519 6 4 2 1 7 10
Vardas3520 Pavarde3520 4 10 4 8 2 5
Vardas3521 Pavarde3521 2 4 8 9 7 5
Vardas3522 Pavarde3522 8 8 6 2 6 10
Vardas3523 Pavarde3523 9 3 4 1 4 10
Vardas3524 Pavarde3524 9 7 2 10 8 3
Vardas3525 Pavarde3525 8 3 6 8 9 2
Vardas3526 Pavarde3526 2 9 2 9 1 4
Vardas3527 Pavarde3527 2 9 2 6 8 6
Vardas3528 Pavarde3528 10 6 2 5 9 1
Vardas3529 Pavarde3529 7 4 5 5 8 2
Vardas3530 Pavarde3530 6 9 5 2 1 8
Vardas3531 Pavarde3531 4 6 8 5 9 7
Vardas3532 Pavarde3532 4 10 4 8 4 8
Vardas3533 Pavarde3533 2 7 1 2 6 7
Vardas3534 Pavarde3534 2 5 7 6 6 4
Vardas3535 Pavarde3535 5 7 6 3 7 4
Vardas3536 Pavarde3536 5 6 3 2 7 5
Vardas3537 Pavarde3537 7 10 7 9 2 7
Vardas3538 Pavarde3538 2 1 10 9 6 8
Vardas3539 Pavarde3539 7 5 2 10 7 4
Vardas3540 Pavarde3540 8 3 1 5 9 10
Vardas3541 Pavarde3541 10 10 7 7 6 1
Vardas3542 Pavarde3542 3 5 8 8 6 8
Vardas3543 Pavarde3543 6 10 1 4 1 3
Vardas3544 Pavarde3544 7 10 1 8 9 5
Vardas3545 Pavarde3545 8 7 4 3 3 3
Vardas3546 Pavarde3546 7 4 8 6 4 3
Vardas3547 Pavarde3547 6 1 3 7 8 5
Vardas3548 Pavarde3548 6 7 10 8 7 8
Vardas3549 Pavarde3549 3 4 3 4 7 4
Vardas3550 Pavarde3550 10 6 9 2 6 8
Vardas3551 Pavarde3551 7 2 9 7 1 9
Vardas3552 Pavarde3552 1 9 1 9 1 7
Vardas3553 Pavarde3553 7 5 4 3 10 4
Vardas3554 Pavarde3554 1 5 2 4 8 8
Vardas3555 Pavarde3555 10 4 3 9 6 6
Vardas3556 Pavarde3556 1 10 5 6 6 6
Vardas3557 Pavarde3557 9 6 3 4 9 10
Vardas3558 Pavarde3558 6 1 5 1 10 4
Vardas3559 Pavarde3559 5 5 10 10 2 10
Vardas3560 Pavarde3560 5 4 9 2 7 6
Vardas3561 Pavarde3561 5 6 9 9 5 2
Vardas3562 Pavarde3562 6 9 6 9 2 10
Vardas3563 Pavarde3563 6 1 4 4 10 1
Vardas3564 Pavarde3564 7 4 8 7 10 3
Vardas3565 Pavarde3565 10 10 2 1 5 7
Vardas3566 Pavarde3566 3 3 7 8 3 4
Vardas3567 Pavarde3567 5 7 5 9 10 5
Vardas3568 Pavarde3568 10 1 2 4 5 10
Vardas3569 Pavarde3569 8 5 6 1 5 8
Vardas3570 Pavarde3570 1 1 1 2 2 1
Vardas3571 Pavarde3571 3 10 9 7 8 10
Vardas3572 Pavarde3572 1 7 6 4 8 8
Vardas3573 Pavarde3573 7 6 6 7 8 5
Vardas3574 Pavarde3574 9 7 3 6 7 5
Vardas3575 Pavarde3575 6 10 8 3 4 4
Vardas3576 Pavarde3576 5 8 7 1 5 8
Vardas3577 Pavarde3577 6 7 3 9 6 6
Vardas3578 Pavarde3578 10 2 7 8 2 10
Vardas3579 Pavarde3579 5 7 10 2 3 7
Vardas3580 Pavarde3580 4 6 2 7 2 4
Vardas3581 Pavarde3581 4 7 6 10 9 4
Vardas3582 Pavarde3582 1 6 7 8 9 3
Vardas3583 Pavarde3583 4 6 8 10 3 7
Vardas3584 Pavarde3584 6 2 9 2 6 10
Vardas3585 Pavarde3585 3 3 7 5 9 1
Vardas3586 Pavarde3586 10 2 6 6 6 2
Vardas3587 Pavarde3587 6 1 10 7 10 3
Vardas3588 Pavarde3588 7 7 2 2 7 7
Vardas3589 Pavarde3589 10 8 4 9 8 3
Vardas3590 Pavarde3590 10 8 1 6 10 7
Vardas3591 Pavarde3591 7 3 4 2 6 6
Vardas3592 Pavarde3592 4 1 9 2 1 5
Vardas3593 Pavarde3593 1 1 8 3 8 7
Vardas3594 Pavarde3594 7 1 1 6 2 2
Vardas3595 Pavarde3595 8 2 1 3 6 8
Vardas3596 Pavarde3596 1 2 6 6 3 1
Vardas3597 Pavarde3597 8 8 8 2 1 1
Vardas3598 Pavarde3598 7 3 2 5 4 1
Vardas3599 Pavarde3599 5 7 1 6 10 10
Vardas3600 Pavarde3600 9 6 4 9 3 5
Vardas3601 Pavarde3601 6 7 1 5 6 5
Vardas3602 Pavarde3602 7 7 7 10 9 8
Vardas3603 Pavarde3603 2 1 5 4 2 10
Vardas3604 Pavarde3604 9 6 2 4 6 9
Vardas3605 Pavarde3605 10 3 4 1 9 3
Vardas3606 Pavarde3606 2 2 1 2 1 4
Vardas3607 Pavarde3607 4 4 3 4 8 1
Vardas3608 Pavarde3608 8 4 4 2 5 1
Vardas3609 Pavarde3609 6 10 4 2 1 4
Vardas3610 Pavarde3610 8 7 3 8 7 7
Vardas3611 Pavarde3611 3 4 7 5 1 2
Vardas3612 Pavarde3612 1 3 5 4 6 10
Vardas3613 Pavarde3613 1 2 9 9 3 7
Vardas3614 Pavarde3614 8 8 4 4 4 8
Vardas3615 Pavarde3615 1 1 3 9 2 8
Vardas3616 Pavarde3616 10 2 9 4 5 2
Vardas3617 Pavarde3617 8 2 8 3 10 1
Vardas3618 Pavarde3618 1 4 8 3 2 4
Vardas3619 Pavarde3619 8 5 2 10 6 10
Vardas3620 Pavarde3620 9 5 8 3 8 10
Vardas3621 Pavarde3621 9 3 10 10 8 1
Vardas3622 Pavarde3622 10 3 1 3 9 7
Vardas3623 Pavarde3623 9 7 7 9 2 3
Vardas3624 Pavarde3624 10 7 1 2 2 5
Vardas3625 Pavarde3625 10 4 9 10 1 1
Vardas3626 Pavarde3626 7 10 1 1 6 6
Vardas3627 Pavarde3627 2 7 10 2 5 8
Vardas3628 Pavarde3628 1 5 8 3 1 9
Vardas3629 Pavarde3629 2 4 3 1 4 6
Vardas3630 Pavarde3630 9 10 5 6 10 6
Vardas3631 Pavarde3631 6 7 1 3 3 7
Vardas3632 Pavarde3632 7 4 2 2 4 3
Vardas3633 Pavarde3633 2 6 2 7 6 6
Vardas3634 Pavarde3634 5 7 5 5 3 2
Vardas3635 Pavarde3635 1 1 7 4 3 3
Vardas3636 Pavarde3636 7 5 7 5 1 8
Vardas3637 Pavarde3637 4 1 9 6 6 10
Vardas3638 Pavarde3638 2 7 2 9 6 5
Vardas3639 Pavarde3639 5 2 3 3 3 4
Vardas3640 Pavarde3640 5 8 1 10 2 2
Vardas3641 Pavarde3641 9 8 4 2 4 8
Vardas3642 Pavarde3642 3 5 9 2 7 3
Vardas3643 Pavarde3643 9 3 2 3 10 9
Vardas3644 Pavarde3644 8 9 6 5 1 3
Vardas3645 Pavarde3645 7 3 1 1 4 1
Vardas3646 Pavarde3646 4 7 3 10 8 10
Vardas3647 Pavarde3647 9 6 7 1 4 2
Vardas3648 Pavarde3648 8 8 10 7 5 3
Vardas3649 Pavarde3649 7 3 1 8 3 5
Vardas3650 Pavarde3650 1 3 1 3 5 4
Vardas3651 Pavarde3651 5 3 2 6 5 8
Vardas3652 Pavarde3652 3 3 3 10 5 10
Vardas3653 Pavarde3653 3 1 2 4 10 10
Vardas3654 Pavarde3654 10 8 4 2 2 5
Vardas3655 Pavarde3655 4 9 9 10 5 5
Vardas3656 Pavarde3656 2 3 3 3 8 8
Vardas3657 Pavarde3657 7 8 10 8 4 5
Vardas3658 Pavarde3658 5 8 3 1 10 8
Vardas3659 Pavarde3659 5 7 4 5 4 9
Vardas3660 Pavarde3660 2 5 3 3 3 5
Vardas3661 Pavarde3661 1 4 7 4 1 7
Vardas3662 Pavarde3662 10 10 2 10 8 4
Vardas3663 Pavarde3663 2 2 2 2 4 8
Vardas3664 Pavarde3664 2 9 6 3 3 1
Vardas3665 Pavarde3665 7 3 8 8 7 5
Vardas3666 Pavarde3666 9 6 6 9 5 5
Vardas3667 Pavarde3667 3 1 10 8 6 4
Vardas3668 Pavarde3668 10 1 6 7 10 8
Vardas3669 Pavarde3669 3 9 1 2 8 4
Vardas3670 Pavarde3670 10 10 3 2 3 7
Vardas3671 Pavarde3671 9 7 6 9 7 3
Vardas3672 Pavarde3672 10 10 9 4 4 3
Vardas3673 Pavarde3673 2 9 7 4 1 8
Vardas3674 Pavarde3674 1 9 8 3 1 5
Vardas3675 Pavarde3675 3 5 4 5 5 3
Vardas3676 Pavarde3676 5 10 2 7 3 6
Vardas3677 Pavarde3677 5 1 4 10 3 9
Vardas3678 Pavarde3678 10 3 3 10 10 4
Vardas3679 Pavarde3679 4 3 6 5 10 9
Vardas3680 Pavarde3680 1 6 6 5 3 2
Vardas3681 Pavarde3681 3 10 3 9 4 9
Vardas3682 Pavarde3682 6 6 4 6 6 5
Vardas3683 Pavarde3683 4 9 7 10 3 3
Vardas3684 Pavarde3684 6 4 2 1 1 5
Vardas3685 Pavarde3685 8 3 3 2 7 2
Vardas3686 Pavarde3686 8 9 7 3 10 4
Vardas3687 Pavarde3687 2 6 9 4 3 2
Vardas3688 Pavarde3688 10 4 6 8 2 6
Vardas3689 Pavarde3689 4 4 2 8 7 6
Vardas3690 Pavarde3690 5 10 6 7 8 5
Vardas3691 Pavarde3691 3 5 10 8 4 5
Vardas3692 Pavarde3692 10 4 4 6 5 10
Vardas3693 Pavarde3693 5 4 5 9 5 1
Vardas3694 Pavarde3694 10 7 1 8 7 9
Vardas3695 Pavarde3695 1 1 1 1 3 4
Vardas3696 Pavarde3696 6 9 7 4 4 8
Vardas3697 Pavarde3697 2 7 2 8 5 9
Vardas3698 Pavarde3698 1 9 10 9 8 9
Vardas3699 Pavarde3699 1 4 9 5 10 10
Vardas3700 Pavarde3700 1 3 2 6 8 9
Vardas3701 Pavarde3701 10 7 3 10 3 1
Vardas3702 Pavarde3702 5 9 6 4 1 8
Vardas3703 Pavarde3703 9 8 2 7 2 7
Vardas3704 Pavarde3704 6 1 9 4 6 7
Vardas3705 Pavarde3705 3 10 3 10 3 7
Vardas3706 Pavarde3706 10 1 2 1 4 6
Vardas3707 Pavarde3707 9 2 7 8 2 6
Vardas3708 Pavarde3708 10 9 8 8 1 6
Vardas3709 Pavarde3709 10 9 1 6 6 5
Vardas3710 Pavarde3710 4 4 2 10 9 8
Vardas3711 Pavarde3711 8 9 4 4 5 1
Vardas3712 Pavarde3712 10 6 8 9 4 4
Vardas3713 Pavarde3713 3 9 7 9 4 3
Vardas3714 Pavarde3714 7 5 7 5 9 7
Vardas3715 Pavarde3715 9 9 7 8 6 4
Vardas3716 Pavarde3716 8 10 10 6 2 8
Vardas3717 Pavarde3717 10 3 4 5 2 10
Vardas3718 Pavarde3718 7 1 8 7 1 3
Vardas3719 Pavarde3719 1 3 8 5 8 6
Vardas3720 Pavarde3720 5 6 6 2 2 7
Vardas3721 Pavarde3721 10 6 1 10 6 7
Vardas3722 Pavarde3722 4 4 6 1 5 1
Vardas3723 Pavarde3723 7 1 4 7 1 4
Vardas3724 Pavarde3724 4 1 6 3 2 9
Vardas3725 Pavarde3725 6 10 8 5 5 7
Vardas3726 Pavarde3726 3 3 9 10 6 2
Vardas3727 Pavarde3727 6 6 5 10 9 10
Vardas3728 Pavarde3728 3 7 4 3 8 7
Vardas3729 Pavarde3729 9 3 9 2 6 9
Vardas3730 Pavarde3730 6 3 7 3 2 9
Vardas3731 Pavarde3731 6 8 1 9 10 7
Vardas3732 Pavarde3732 3 9 5 3 9 9
Vardas3733 Pavarde3733 6 1 5 7 6 8
Vardas3734 Pavarde3734 7 5 5 6 6 4
Vardas3735 Pavarde3735 9 2 2 10 9 9
Vardas3736 Pavarde3736 6 3 5 2 1 3
Vardas3737 Pavarde3737 4 5 3 7 5 5
Vardas3738 Pavarde3738 2 6 9 5 9 1
Vardas3739 Pavarde3739 6 2 8 10 4 4
Vardas3740 Pavarde3740 4 10 2 6 3 2
Vardas3741 Pavarde3741 9 6 1 9 8 1
Vardas3742 Pavarde3742 3 8 2 6 10 1
Vardas3743 Pavarde3743 4 4 5 5 7 3
Vardas3744 Pavarde3744 7 7 6 6 7 4
Vardas3745 Pavarde3745 8 7 3 2 4 1
Vardas3746 Pavarde3746 1 3 1 8 7 10
Vardas3747 Pavarde3747 4 6 5 10 1 3
Vardas3748 Pavarde3748 4 7 1 2 6 10
Vardas3749 Pavarde3749 7 4 7 4 9 9
Vardas3750 Pavarde3750 1 10 4 9 4 4
Vardas3751 Pavarde3751 5 6 3 5 2 7
Vardas3752 Pavarde3752 10 5 9 9 10 4
Vardas3753 Pavarde3753 3 6 5 5 2 10
Vardas3754 Pavarde3754 6 10 7 1 3 3
Vardas3755 Pavarde3755 9 6 9 4 8 3
Vardas3756 Pavarde3756 10 3 9 6 9 5
Vardas3757 Pavarde3757 8 1 9 4 4 4
Vardas3758 Pavarde3758 8 5 5 7 4 8
Vardas3759 Pavarde3759 8 10 4 7 1 9
Vardas3760 Pavarde3760 4 4 4 10 3 5
Vardas3761 Pavarde3761 5 9 1 5 5 9
Vardas3762 Pavarde3762 2 10 7 1 7 5
Vardas3763 Pavarde3763 8 1 8 10 4 10
Vardas3764 Pavarde3764 5 10 6 8 5 4
Vardas3765 Pavarde3765 9 5 8 7 5 7
Vardas3766 Pavarde3766 10 6 1 5 4 4
Vardas3767 Pavarde3767 2 4 6 5 4 1
Vardas3768 Pavarde3768 2 10 3 6 1 3
Vardas3769 Pavarde3769 6 8 2 1 10 10
Vardas3770 Pavarde3770 3 3 7 2 7 6
Vardas3771 Pavarde3771 5 7 6 8 10 2
Vardas3772 Pavarde3772 1 5 1 6 1 3
Vardas3773 Pavarde3773 4 3 2 5 4 5
Vardas3774 Pavarde3774 8 6 8 7 7 2
Vardas3775 Pavarde3775 3 8 3 6 10 2
Vardas3776 Pavarde3776 5 10 7 4 9 1
Vardas3777 Pavarde3777 6 4 2 6 5 1
Vardas3778 Pavarde3778 5 9 5 4 4 1
Vardas3779 Pavarde3779 6 5 2 2 4 8
Vardas3780 Pavarde3780 5 6 9 4 9 4
Vardas3781 Pavarde3781 1 9 8 5 10 1
Vardas3782 Pavarde3782 10 10 1 2 6 8
Vardas3783 Pavarde3783 4 7 4 5 6 10
Vardas3784 Pavarde3784 5 7 4 6 10 6
Vardas3785 Pavarde3785 3 4 7 10 7 4
Vardas3786 Pavarde3786 6 10 3 7 9 1
Vardas3787 Pavarde3787 10 7 10 10 4 4
Vardas3788 Pavarde3788 9 9 5 4 10 1
Vardas3789 Pavarde3789 6 4 4 2 3 2
Vardas3790 Pavarde3790 3 2 1 1 2 2
Vardas3791 Pavarde3791 7 7 6 5 8 2
Vardas3792 Pavarde3792 4 9 5 1 10 7
Vardas3793 Pavarde3793 10 7 8 7 5 3
Vardas3794 Pavarde3794 8 10 5 9 3 7
Vardas3795 Pavarde3795 3 9 1 1 7 2
Vardas3796 Pavarde3796 5 10 3 9 4 9
Vardas3797 Pavarde3797 2 9 3 9 2 4
Vardas3798 Pavarde3798 1 2 9 10 2 5
Vardas3799 Pavarde3799 8 6 5 1 8 2
Vardas3800 Pavarde3800 9 5 8 9 8 7
Vardas3801 Pavarde3801 5 9 7 2 8 6
Vardas3802 Pavarde3802 10 6 6 9 7 9
Vardas3803 Pavarde3803 1 3 7 1 5 2
Vardas3804 Pavarde3804 10 9 4 6 3 4
Vardas3805 Pavarde3805 10 8 3 7 10 10
Vardas3806 Pavarde3806 9 5 8 5 6 6
Vardas3807 Pavarde3807 3 9 8 9 5 9
Vardas3808 Pavarde3808 7 4 10 8 1 3
Vardas3809 Pavarde3809 9 9 8 2 2 5
Vardas3810 Pavarde3810 1 8 4 10 4 10
Vardas3811 Pavarde3811 1 2 7 3 10 10
Vardas3812 Pavarde3812 8 5 8 7 5 2
Vardas3813 Pavarde3813 1 6 7 9 8 6
Vardas3814 Pavarde3814 3 1 9 10 10 6
Vardas3815 Pavarde3815 1 10 4 5 5 4
Vardas3816 Pavarde3816 7 3 3 7 6 6
Vardas3817 Pavarde3817 6 1 1 3 2 1
Vardas3818 Pavarde3818 2 6 2 3 3 9
Vardas3819 Pavarde3819 2 8 5 5 8 6
Vardas3820 Pavarde3820 10 1 1 4 6 10
Vardas3821 Pavarde3821 8 10 6 7 10 4
Vardas3822 Pavarde3822 10 9 3 4 7 4
Vardas3823 Pavarde3823 4 9 8 5 8 7
Vardas3824 Pavarde3824 5 8 10 4 4 4
Vardas3825 Pavarde3825 10 7 7 10 1 4
Vardas3826 Pavarde3826 10 2 7 3 5 10
Vardas3827 Pavarde3827 5 9 2 10 3 3
Vardas3828 Pavarde3828 10 9 5 3 8 6
Vardas3829 Pavarde3829 8 2 2 4 5 1
Vardas3830 Pavarde3830 5 3 5 10 8 6
Vardas3831 Pavarde3831 5 4 3 2 3 5
Vardas3832 Pavarde3832 8 6 5 9 8 1
Vardas3833 Pavarde3833 9 7 6 5 2 4
Vardas3834 Pavarde3834 6 6 3 3 8 3
Vardas3835 Pavarde3835 1 2 7 9 10 7
Vardas3836 Pavarde3836 1 1 2 6 5 1
Vardas3837 Pavarde3837 10 6 10 3 9 8
Vardas3838 Pavarde3838 4 8 8 6 7 4
Vardas3839 Pavarde3839 1 3 7 3 5 8
Vardas3840 Pavarde3840 1 4 2 9 7 5
Vardas3841 Pavarde3841 3 3 1 8 5 2
Vardas3842 Pavarde3842 9 8 7 3 7 1
Vardas3843 Pavarde3843 9 10 6 8 7 9
Vardas3844 Pavarde3844 8 7 4 10 10 8
Vardas3845 Pavarde3845 6 8 10 4 9 8
Vardas3846 Pavarde3846 1 5 4 5 7 5
Vardas3847 Pavarde3847 3 9 5 3 6 3
Vardas3848 Pavarde3848 4 5 10 6 3 10
Vardas3849 Pavarde3849 10 1 8 6 1 2
Vardas3850 Pavarde3850 1 2 7 1 8 5
Vardas3851 Pavarde3851 6 6 2 2 10 10
Vardas3852 Pavarde3852 3 9 1 6 9 9
Vardas3853 Pavarde3853 5 2 5 6 6 4
Vardas3854 Pavarde3854 9 9 9 8 9 4
Vardas3855 Pavarde3855 3 8 3 10 10 4
Vardas3856 Pavarde3856 6 5 6 8 9 7
Vardas3857 Pavarde3857 1 6 2 9 6 5
Vardas3858 Pavarde3858 8 9 3 4 8 5
Vardas3859 Pavarde3859 9 7 9 2 7 6
Vardas3860 Pavarde3860 10 1 3 6 2 1
Vardas3861 Pavarde3861 3 8 6 4 5 8
Vardas3862 Pavarde3862 1 1 3 1 9 2
Vardas3863 Pavarde3863 9 2 7 6 10 4
Vardas3864 Pavarde3864 8 6 7 7 10 10
Vardas3865 Pavarde3865 2 9 2 1 3 4
Vardas3866 Pavarde3866 6 1 9 2 3 2
Vardas3867 Pavarde3867 1 6 9 1 10 4
Vardas3868 Pavarde3868 1 4 2 5 2 1
Vardas3869 Pavarde3869 5 5 2 6 5 10
Vardas3870 Pavarde3870 6 1 5 8 6 9
Vardas3871 Pavarde3871 3 10 9 9 4 8
Vardas3872 Pavarde3872 10 8 5 5 7 7
Vardas3873 Pavarde3873 1 2 1 10 2 2
Vardas3874 Pavarde3874 8 4 9 2 2 1
Vardas3875 Pavarde3875 6 8 8 6 3 4
Vardas3876 Pavarde3876 1 1 1 3 6 9
Vardas3877 Pavarde3877 1 8 4 9 10 1
Vardas3878 Pavarde3878 9 10 3 3 4 3
Vardas3879 Pavarde3879 9 5 8 4 7 10
Vardas3880 Pavarde3880 7 6 1 10 3 2
Vardas3881 Pavarde3881 3 4 10 10 10 1
Vardas3882 Pavarde3882 4 1 3 4 10 3
Vardas3883 Pavarde3883 4 6 3 4 9 6
Vardas3884 Pavarde3884 2 5 7 4 1 10
Vardas3885 Pavarde3885 1 7 7 10 2 4
Vardas3886 Pavarde3886 10 8 1 1 8 9
Vardas3887 Pavarde3887 6 5 2 6 2 10
Vardas3888 Pavarde3888 10 8 5 1 5 5
Vardas3889 Pavarde3889 1 4 4 4 7 3
Vardas3890 Pavarde3890 10 10 6 8 8 1
Vardas3891 Pavarde3891 8 7 9 3 9 9
Vardas3892 Pavarde3892 1 2 2 1 1 9
Vardas3893 Pavarde3893 2 6 7 3 8 8
Vardas3894 Pavarde3894 2 3 3 3 7 2
Vardas3895 Pavarde3895 5 10 8 4 9 4
Vardas3896 Pavarde3896 8 4 5 10 4 2
Vardas3897 Pavarde3897 5 6 2 6 7 1
Vardas3898 Pavarde3898 9 1 6 3 3 10
Vardas3899 Pavarde3899 9 1 2 9 4 5
Vardas3900 Pavarde3900 4 3 4 9 7 8
Vardas3901 Pavarde3901 1 3 1 9 5 4
Vardas3902 Pavarde3902 1 4 1 8 7 7
Vardas3903 Pavarde3903 7 7 1 4 7 3
Vardas3904 Pavarde3904 5 1 1 6 9 10
Vardas3905 Pavarde3905 6 7 4 10 3 7
Vardas3906 Pavarde3906 7 3 4 9 4 4
Vardas3907 Pavarde3907 1 7 3 5 8 9
Vardas3908 Pavarde3908 1 1 9 8 8 6
Vardas3909 Pavarde3909 8 1 2 9 4 10
Vardas3910 Pavarde3910 10 7 9 4 1 2
Vardas3911 Pavarde3911 1 10 10 7 5 4
Vardas3912 Pavarde3912 4 2 3 1 10 3
Vardas3913 Pavarde3913 6 10 2 1 7 1
Vardas3914 Pavarde3914 1 1 3 10 9 6
Vardas3915 Pavarde3915 9 3 10 2 4 4
Vardas3916 Pavarde3916 9 9 3 1 8 6
Vardas3917 Pavarde3917 8 10 10 1 5 5
Vardas3918 Pavarde3918 9 2 8 6 8 5
Vardas3919 Pavarde3919 10 10 5 7 8 7
Vardas3920 Pavarde3920 1 5 4 8 5 2
Vardas3921 Pavarde3921 5 6 3 4 4 5
Vardas3922 Pavarde3922 1 8 2 8 3 4
Vardas3923 Pavarde3923 5 5 9 9 10 5
Vardas3924 Pavarde3924 9 3 9 1 5 3
Vardas3925 Pavarde3925 1 1 6 2 6 6
Vardas3926 Pavarde3926 6 8 3 3 5 6
Vardas3927 Pavarde3927 10 8 2 8 9 6
Vardas3928 Pavarde3928 9 1 1 9 2 10
Vardas3929 Pavarde3929 8 7 3 4 1 4
Vardas3930 Pavarde3930 5 7 6 10 2 8
Vardas3931 Pavarde3931 1 5 10 2 4 7
Vardas3932 Pavarde3932 4 7 9 9 1 10
Vardas3933 Pavarde3933 4 6 1 1 1 10
