Name              Surname                   Final(Avg)      Final(Med)
Vardas783         Pavarde783                      3.28            2.80
Vardas7866        Pavarde7866                     3.28            2.80
Vardas7948        Pavarde7948                     3.28            3.20
Vardas7969        Pavarde7969                     3.28            3.60
Vardas8114        Pavarde8114                     3.28            3.20
Vardas8161        Pavarde8161                     3.28            3.20
Vardas8174        Pavarde8174                     3.28            2.80
Vardas8270        Pavarde8270                     3.28            2.80
Vardas8350        Pavarde8350                     3.28            2.80
Vardas8471        Pavarde8471                     3.28            3.60
Vardas8521        Pavarde8521                     3.28            2.80
Vardas8710        Pavarde8710                     3.28            2.80
Vardas8843        Pavarde8843                     3.28            3.20
Vardas8860        Pavarde8860                     3.28            2.40
Vardas9022        Pavarde9022                     3.28            2.80
Vardas9127        Pavarde9127                     3.28            2.80
Vardas9153        Pavarde9153                     3.28            3.60
Vardas9298        Pavarde9298                     3.28            3.20
Vardas9510        Pavarde9510                     3.28            3.20
Vardas1374        Pavarde1374                     3.32            2.60
Vardas2017        Pavarde2017                     3.32            3.80
Vardas2482        Pavarde2482                     3.32            2.60
Vardas2833        Pavarde2833                     3.32            3.40
Vardas2998        Pavarde2998                     3.32            3.40
Vardas3125        Pavarde3125                     3.32            2.60
Vardas3309        Pavarde3309                     3.32            3.00
Vardas3632        Pavarde3632                     3.32            3.40
Vardas4003        Pavarde4003                     3.32            3.00
Vardas4821        Pavarde4821                     3.32            3.80
Vardas5026        Pavarde5026                     3.32            3.40
Vardas5041        Pavarde5041                     3.32            2.60
Vardas5148        Pavarde5148                     3.32            3.40
Vardas5657        Pavarde5657                     3.32            2.60
Vardas5870        Pavarde5870                     3.32            3.00
Vardas5922        Pavarde5922                     3.32            3.00
Vardas6139        Pavarde6139                     3.32            3.00
Vardas6538        Pavarde6538                     3.32            3.40
Vardas6588        Pavarde6588                     3.32            3.00
Vardas7741        Pavarde7741                     3.32            3.00
Vardas7841        Pavarde7841                     3.32            3.40
Vardas8656        Pavarde8656                     3.32            2.60
Vardas8666        Pavarde8666                     3.32            3.00
Vardas8930        Pavarde8930                     3.32            3.00
Vardas9119        Pavarde9119                     3.32            2.20
Vardas9645        Pavarde9645                     3.32            3.00
Vardas9704        Pavarde9704                     3.32            3.00
Vardas1327        Pavarde1327                     3.32            3.80
Vardas1354        Pavarde1354                     3.32            3.80
